Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-4_T2w,0.9317135214805603,0.8721570372581482,7,4,2,3,0.6666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-5_T2w,0.9799173474311829,0.9606254696846008,24,2,2,22,0.09090909090909091
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-6_T2w,0.9655423164367676,0.9333801865577698,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-7_T2w,0.9757604002952576,0.9526681303977966,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-8_T2w,0.9701457023620605,0.9420223236083984,24,1,0,24,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-1_T2w,0.9636043906211853,0.9297650456428528,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-2_T2w,0.9541165828704834,0.912259042263031,19,3,2,16,0.125
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-3_T2w,0.9649860858917236,0.9323412179946899,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-4_T2w,0.9493699073791504,0.9036195874214172,18,2,2,16,0.125
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-5_T2w,0.9626122117042542,0.927919328212738,22,3,1,20,0.05
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_T2w,0.961799681186676,0.9264104962348938,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_T2w,0.8839353322982788,0.7920108437538147,22,4,2,17,0.11764705882352941
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_T2w,0.973475992679596,0.9483227133750916,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_T2w,0.9677117466926575,0.9374433755874634,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_T2w,0.9641817808151245,0.9308406710624695,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_T2w,0.9551499485969543,0.9141502976417542,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_T2w,0.9487574696540833,0.9025105237960815,24,9,1,16,0.0625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_T2w,0.8741701245307922,0.7764673829078674,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_T2w,0.9637088179588318,0.9299594759941101,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_T2w,0.960400402545929,0.9238176345825195,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_T2w,0.9668337106704712,0.935796856880188,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_T2w,0.6630346179008484,0.49592500925064087,111,30,13,20,0.65
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_T2w,0.935944139957428,0.8796005845069885,38,5,3,29,0.10344827586206896
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_T2w,0.7209357023239136,0.5636430382728577,80,18,15,22,0.6818181818181818
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_T2w,0.7873108983039856,0.6492273211479187,74,17,9,21,0.42857142857142855
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_T2w,0.940850555896759,0.8883076310157776,32,2,2,30,0.06666666666666667
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_T2w,0.9017084836959839,0.821010172367096,33,4,5,24,0.20833333333333334
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_T2w,0.7121421098709106,0.5529664158821106,89,12,14,17,0.8235294117647058
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_T2w,0.9318474531173706,0.8723917603492737,55,16,5,23,0.21739130434782608
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_T2w,0.7295620441436768,0.5742602944374084,63,15,10,16,0.625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_T2w,0.9570926427841187,0.917715847492218,30,3,2,26,0.07692307692307693
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_T2w,0.9109297394752502,0.8364288210868835,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_T2w,0.9440838098526001,0.8940896987915039,21,3,2,18,0.1111111111111111
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_T2w,0.9543970227241516,0.9127719402313232,20,3,1,18,0.05555555555555555
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-3_T2w,0.9624919295310974,0.9276958703994751,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-4_T2w,0.9593533277511597,0.921881914138794,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-6_T2w,0.8901848793029785,0.8021019101142883,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-7_T2w,0.9613316655158997,0.9255424737930298,20,2,2,18,0.1111111111111111
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-8_T2w,0.9284349679946899,0.8664289116859436,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-9_T2w,0.9433701038360596,0.8928102850914001,22,2,2,20,0.1
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-10_T2w,0.9651514291763306,0.9326499700546265,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-11_T2w,0.9634363055229187,0.9294520616531372,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-12_T2w,0.9678018689155579,0.9376125335693359,17,1,0,17,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-13_T2w,0.9569532871246338,0.9174597263336182,24,2,2,22,0.09090909090909091
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-14_T2w,0.7899714112281799,0.6528535485267639,15,4,1,12,0.08333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-15_T2w,0.9618046879768372,0.9264198541641235,27,3,4,21,0.19047619047619047
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-16_T2w,0.968616247177124,0.9391424059867859,17,1,0,17,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-17_T2w,0.968663215637207,0.9392307996749878,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-18_T2w,0.9611524343490601,0.9252102971076965,17,1,0,17,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-19_T2w,0.9561927318572998,0.9160624742507935,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-1_T2w,0.9727972745895386,0.9470353126525879,26,2,4,22,0.18181818181818182
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-2_T2w,0.9624819159507751,0.9276772737503052,23,2,2,21,0.09523809523809523
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-3_T2w,0.9719064831733704,0.94534832239151,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-4_T2w,0.9615746140480042,0.925993025302887,24,2,4,20,0.2
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-5_T2w,0.9685992002487183,0.9391103982925415,22,2,2,20,0.1
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-6_T2w,0.9691289067268372,0.9401067495346069,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-7_T2w,0.9701585173606873,0.9420464634895325,22,2,2,20,0.1
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-8_T2w,0.9698434472084045,0.9414524435997009,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-9_T2w,0.9575890302658081,0.9186290502548218,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-2_T2w,0.9783992767333984,0.9577119946479797,25,4,1,22,0.045454545454545456
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-3_T2w,0.9660286903381348,0.9342896342277527,28,3,2,25,0.08
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-4_T2w,0.9669786691665649,0.9360684752464294,28,1,0,28,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-10_T2w,0.8688831329345703,0.7681639194488525,18,3,2,15,0.13333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-11_T2w,0.7442201972007751,0.5926358699798584,12,3,1,10,0.1
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-12_T2w,0.9052579998970032,0.8269144892692566,15,3,1,13,0.07692307692307693
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-13_T2w,0.9202132821083069,0.8522176146507263,22,3,2,19,0.10526315789473684
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-14_T2w,0.4661017060279846,0.3038673996925354,7,1,0,7,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-15_T2w,0.734426736831665,0.5803115367889404,24,9,1,16,0.0625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-16_T2w,0.7359345555305481,0.5821965932846069,20,4,3,15,0.2
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-1_T2w,0.9647237658500671,0.9318515658378601,14,1,0,14,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-2_T2w,0.5859775543212891,0.4144046902656555,18,2,3,15,0.2
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-3_T2w,0.921653687953949,0.854691743850708,22,4,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-4_T2w,0.9670242667198181,0.9361538887023926,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-5_T2w,0.9013081789016724,0.8203466534614563,37,13,3,19,0.15789473684210525
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-6_T2w,0.6830711364746094,0.5186849236488342,17,4,4,9,0.4444444444444444
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-7_T2w,0.9612091183662415,0.9253153204917908,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-8_T2w,0.8650712370872498,0.7622250914573669,14,1,0,14,0.0
